OrderNumber,OrderDate,CUSTOMER_INDEX,Channel,Warehouse Code,Delivery Region Index,PRODUCT_INDEX,ORDER_QTY,UNIT_PRICE_USD,TOTAL_REVENUE_USD
SO - 0003966,04-12-2014,8,Wholesale,AXW291,23,7,12,6478.9,77746.8
SO - 0003967,04-12-2014,4,Wholesale,NXH382,49,1,9,1715.2,15436.8
SO - 0003968,04-12-2014,50,Wholesale,GUT930,41,11,6,6512.4,39074.4
SO - 0003969,04-12-2014,16,Wholesale,GUT930,33,2,8,884.4,7075.2
SO - 0003970,04-12-2014,26,Wholesale,AXW291,17,5,7,1005,7035
SO - 0003971,04-12-2014,10,Wholesale,FLR025,60,10,5,174.2,871
SO - 0003972,04-12-2014,12,Distributor,GUT930,43,7,12,1005,12060
SO - 0003973,04-12-2014,4,Wholesale,AXW291,1,8,7,6170.7,43194.9
SO - 0003974,04-12-2014,9,Wholesale,AXW291,11,2,6,187.6,1125.6
SO - 0003975,04-12-2014,31,Wholesale,AXW291,8,9,11,234.5,2579.5
SO - 0003976,04-12-2014,48,Wholesale,AXW291,26,11,6,1092.1,6552.6
SO - 0003977,05-12-2014,10,Export,NXH382,54,8,8,1031.8,8254.4
SO - 0003978,06-12-2014,7,Distributor,NXH382,55,7,11,221.1,2432.1
SO - 0003979,06-12-2014,47,Wholesale,AXW291,13,6,7,268,1876
SO - 0003980,06-12-2014,34,Export,AXW291,16,9,12,214.4,2572.8
SO - 0003981,06-12-2014,11,Distributor,AXW291,24,7,10,174.2,1742
SO - 0003982,06-12-2014,33,Distributor,AXW291,12,7,8,5105.4,40843.2
SO - 0003983,06-12-2014,45,Distributor,AXW291,27,7,11,3209.3,35302.3
SO - 0003984,07-12-2014,23,Wholesale,AXW291,9,6,11,1996.6,21962.6
SO - 0003985,07-12-2014,7,Export,AXW291,24,5,5,3470.6,17353
SO - 0003986,07-12-2014,27,Distributor,AXW291,29,1,5,5768.7,28843.5
SO - 0003987,07-12-2014,33,Wholesale,AXW291,7,7,11,4020,44220
SO - 0003988,07-12-2014,9,Wholesale,NXH382,58,13,8,2572.8,20582.4
SO - 0003989,07-12-2014,12,Distributor,FLR025,61,2,10,3169.1,31691
SO - 0003990,07-12-2014,34,Distributor,GUT930,38,7,10,1112.2,11122
SO - 0003991,08-12-2014,8,Distributor,AXW291,31,2,8,1072,8576
SO - 0003992,08-12-2014,15,Distributor,GUT930,45,7,12,2425.4,29104.8
SO - 0003993,08-12-2014,13,Wholesale,AXW291,4,11,12,3825.7,45908.4
SO - 0003994,08-12-2014,37,Distributor,NXH382,58,11,8,1139,9112
SO - 0003995,08-12-2014,44,Wholesale,GUT930,46,13,5,187.6,938
SO - 0003996,08-12-2014,35,Distributor,NXH382,56,1,11,864.3,9507.3
SO - 0003997,08-12-2014,31,Wholesale,AXW291,23,1,12,5701.7,68420.4
SO - 0003998,09-12-2014,13,Wholesale,NXH382,60,5,5,904.5,4522.5
SO - 0003999,09-12-2014,39,Wholesale,AXW291,13,2,6,1159.1,6954.6
SO - 0004000,09-12-2014,41,Distributor,NXH382,56,2,9,247.9,2231.1
SO - 0004001,09-12-2014,2,Distributor,FLR025,61,1,6,3919.5,23517
SO - 0004002,10-12-2014,45,Distributor,GUT930,36,10,6,2559.4,15356.4
SO - 0004003,10-12-2014,25,Distributor,AXW291,21,5,12,2572.8,30873.6
SO - 0004004,10-12-2014,4,Distributor,GUT930,40,7,11,2767.1,30438.1
SO - 0004005,10-12-2014,18,Wholesale,GUT930,45,11,12,1916.2,22994.4
SO - 0004006,10-12-2014,45,Distributor,GUT930,34,12,11,1715.2,18867.2
SO - 0004007,10-12-2014,39,Wholesale,AXW291,1,11,11,1011.7,11128.7
SO - 0004008,10-12-2014,23,Wholesale,FLR025,62,8,10,1025.1,10251
SO - 0004009,10-12-2014,32,Wholesale,GUT930,44,13,10,1065.3,10653
SO - 0004010,11-12-2014,47,Wholesale,FLR025,60,8,6,1132.3,6793.8
SO - 0004011,11-12-2014,13,Wholesale,AXW291,4,7,6,884.4,5306.4
SO - 0004012,11-12-2014,24,Distributor,AXW291,24,2,11,971.5,10686.5
SO - 0004013,12-12-2014,23,Distributor,NXH382,56,10,7,1782.2,12475.4
SO - 0004014,13-12-2014,3,Wholesale,AXW291,8,1,11,1112.2,12234.2
SO - 0004015,13-12-2014,17,Export,AXW291,21,1,12,2412,28944
SO - 0004016,13-12-2014,13,Distributor,AXW291,10,2,9,3899.4,35094.6
SO - 0004017,13-12-2014,27,Distributor,AXW291,5,2,10,3979.8,39798
SO - 0004018,13-12-2014,50,Distributor,FLR025,66,5,5,2519.2,12596
SO - 0004019,13-12-2014,19,Wholesale,AXW291,21,7,5,850.9,4254.5
SO - 0004020,14-12-2014,45,Wholesale,GUT930,34,13,7,1969.8,13788.6
SO - 0004021,14-12-2014,24,Distributor,AXW291,13,9,5,1078.7,5393.5
SO - 0004022,14-12-2014,32,Distributor,AXW291,15,9,8,1876,15008
SO - 0004023,14-12-2014,11,Wholesale,AXW291,5,7,5,1775.5,8877.5
SO - 0004024,14-12-2014,13,Export,AXW291,12,1,9,844.2,7597.8
SO - 0004025,15-12-2014,48,Distributor,GUT930,41,7,6,167.5,1005
SO - 0004026,16-12-2014,43,Distributor,FLR025,63,7,8,1105.5,8844
SO - 0004027,16-12-2014,44,Wholesale,AXW291,14,2,12,3082,36984
SO - 0004028,16-12-2014,33,Wholesale,AXW291,9,7,8,864.3,6914.4
SO - 0004029,16-12-2014,48,Wholesale,FLR025,62,14,7,2646.5,18525.5
SO - 0004030,16-12-2014,24,Export,GUT930,45,5,11,1748.7,19235.7
SO - 0004031,16-12-2014,20,Distributor,AXW291,15,1,9,1755.4,15798.6
SO - 0004032,17-12-2014,8,Wholesale,GUT930,44,2,6,1105.5,6633
SO - 0004033,17-12-2014,20,Wholesale,NXH382,60,1,9,1105.5,9949.5
SO - 0004034,17-12-2014,27,Wholesale,AXW291,30,7,9,3953,35577
SO - 0004035,18-12-2014,11,Distributor,AXW291,9,5,6,5815.6,34893.6
SO - 0004036,18-12-2014,45,Distributor,GUT930,36,13,7,3209.3,22465.1
SO - 0004037,18-12-2014,48,Distributor,GUT930,44,2,11,2298.1,25279.1
SO - 0004038,18-12-2014,44,Distributor,AXW291,11,11,5,3946.3,19731.5
SO - 0004039,18-12-2014,23,Distributor,AXW291,16,6,5,3932.9,19664.5
SO - 0004040,18-12-2014,35,Wholesale,GUT930,44,1,5,1005,5025
SO - 0004041,19-12-2014,7,Wholesale,AXW291,11,2,5,2592.9,12964.5
SO - 0004042,19-12-2014,39,Export,AXW291,19,1,7,1145.7,8019.9
SO - 0004043,19-12-2014,38,Wholesale,AXW291,17,1,11,1159.1,12750.1
SO - 0004044,19-12-2014,4,Wholesale,NXH382,48,11,5,1092.1,5460.5
SO - 0004045,19-12-2014,29,Wholesale,NXH382,59,6,7,917.9,6425.3
SO - 0004046,19-12-2014,5,Wholesale,GUT930,46,2,7,261.3,1829.1
SO - 0004047,19-12-2014,6,Wholesale,GUT930,41,2,12,1963.1,23557.2
SO - 0004048,19-12-2014,11,Export,AXW291,17,8,11,5969.7,65666.7
SO - 0004049,20-12-2014,34,Wholesale,NXH382,52,2,7,3048.5,21339.5
SO - 0004050,20-12-2014,24,Wholesale,NXH382,54,13,9,877.7,7899.3
SO - 0004051,21-12-2014,10,Wholesale,AXW291,2,7,8,1943,15544
SO - 0004052,21-12-2014,25,Wholesale,NXH382,59,1,8,2257.9,18063.2
SO - 0004053,21-12-2014,19,Wholesale,GUT930,33,4,7,1105.5,7738.5
SO - 0004054,22-12-2014,43,Export,AXW291,5,10,5,1085.4,5427
SO - 0004055,22-12-2014,37,Wholesale,AXW291,23,7,9,6472.2,58249.8
SO - 0004056,22-12-2014,5,Wholesale,NXH382,60,12,10,5835.7,58357
SO - 0004057,22-12-2014,15,Wholesale,NXH382,52,1,8,4013.3,32106.4
SO - 0004058,22-12-2014,14,Wholesale,AXW291,31,14,10,3102.1,31021
SO - 0004059,22-12-2014,10,Wholesale,GUT930,42,2,8,1118.9,8951.2
SO - 0004060,22-12-2014,41,Wholesale,FLR025,62,1,7,3906.1,27342.7
SO - 0004061,22-12-2014,50,Distributor,AXW291,18,1,6,3993.2,23959.2
SO - 0004062,22-12-2014,42,Distributor,GUT930,32,2,6,5447.1,32682.6
SO - 0004063,23-12-2014,42,Wholesale,AXW291,30,2,5,1145.7,5728.5
SO - 0004064,23-12-2014,16,Distributor,AXW291,4,2,8,6559.3,52474.4
SO - 0004065,23-12-2014,30,Distributor,AXW291,22,7,7,850.9,5956.3
SO - 0004066,23-12-2014,50,Distributor,AXW291,16,2,6,1072,6432
SO - 0004067,23-12-2014,39,Wholesale,GUT930,35,1,5,1025.1,5125.5
SO - 0004068,23-12-2014,23,Wholesale,FLR025,66,1,9,3926.2,35335.8
SO - 0004069,23-12-2014,29,Wholesale,AXW291,24,2,5,207.7,1038.5
SO - 0004070,23-12-2014,6,Distributor,NXH382,60,2,6,2646.5,15879
SO - 0004071,24-12-2014,27,Distributor,GUT930,32,7,5,723.6,3618
SO - 0004072,24-12-2014,48,Wholesale,GUT930,42,7,8,1139,9112
SO - 0004073,24-12-2014,43,Distributor,AXW291,15,11,8,5956.3,47650.4
SO - 0004074,24-12-2014,9,Export,AXW291,17,11,12,857.6,10291.2
SO - 0004075,24-12-2014,40,Wholesale,FLR025,63,7,12,3899.4,46792.8
SO - 0004076,24-12-2014,12,Distributor,NXH382,56,10,8,1842.5,14740
SO - 0004077,24-12-2014,11,Wholesale,NXH382,57,9,12,214.4,2572.8
SO - 0004078,25-12-2014,40,Wholesale,GUT930,44,9,6,1139,6834
SO - 0004079,25-12-2014,8,Wholesale,FLR025,63,7,8,703.5,5628
SO - 0004080,25-12-2014,32,Distributor,AXW291,31,2,12,6217.6,74611.2
SO - 0004081,25-12-2014,35,Export,AXW291,27,11,9,3624.7,32622.3
SO - 0004082,25-12-2014,27,Export,AXW291,11,9,5,1721.9,8609.5
SO - 0004083,26-12-2014,29,Wholesale,AXW291,27,7,11,1829.1,20120.1
SO - 0004084,26-12-2014,37,Distributor,GUT930,36,8,9,6110.4,54993.6
SO - 0004085,26-12-2014,30,Wholesale,AXW291,14,11,10,3886,38860
SO - 0004086,26-12-2014,20,Wholesale,NXH382,59,1,9,5058.5,45526.5
SO - 0004087,26-12-2014,31,Export,FLR025,64,2,8,1092.1,8736.8
SO - 0004088,26-12-2014,4,Wholesale,NXH382,58,2,8,1949.7,15597.6
SO - 0004089,27-12-2014,23,Wholesale,AXW291,30,1,8,3886,31088
SO - 0004090,27-12-2014,27,Distributor,GUT930,47,2,11,3376.8,37144.8
SO - 0004091,27-12-2014,15,Wholesale,AXW291,9,13,10,180.9,1809
SO - 0004092,27-12-2014,47,Wholesale,NXH382,51,7,8,247.9,1983.2
SO - 0004093,27-12-2014,20,Distributor,NXH382,49,11,12,3135.6,37627.2
SO - 0004094,28-12-2014,19,Distributor,AXW291,5,9,8,2485.7,19885.6
SO - 0004095,28-12-2014,49,Wholesale,GUT930,38,1,7,4013.3,28093.1
SO - 0004096,28-12-2014,29,Wholesale,AXW291,7,5,10,6351.6,63516
SO - 0004097,28-12-2014,38,Wholesale,AXW291,8,9,6,1152.4,6914.4
SO - 0004098,28-12-2014,40,Wholesale,AXW291,14,2,10,1005,10050
SO - 0004099,29-12-2014,28,Distributor,GUT930,44,1,9,3852.5,34672.5
SO - 0004100,29-12-2014,28,Wholesale,GUT930,32,5,6,1018.4,6110.4
SO - 0004101,29-12-2014,41,Distributor,AXW291,14,7,5,1112.2,5561
SO - 0004102,29-12-2014,34,Distributor,GUT930,33,3,7,1775.5,12428.5
SO - 0004103,29-12-2014,48,Distributor,AXW291,25,2,6,5507.4,33044.4
SO - 0004104,29-12-2014,25,Wholesale,NXH382,57,2,7,3839.1,26873.7
SO - 0004105,29-12-2014,49,Wholesale,NXH382,49,2,8,2438.8,19510.4
SO - 0004106,29-12-2014,34,Distributor,AXW291,6,12,11,3765.4,41419.4
SO - 0004107,30-12-2014,40,Distributor,AXW291,20,7,12,4020,48240
SO - 0004108,30-12-2014,38,Wholesale,AXW291,18,9,11,884.4,9728.4
SO - 0004109,30-12-2014,2,Wholesale,AXW291,14,2,9,1989.9,17909.1
SO - 0004110,30-12-2014,9,Distributor,NXH382,54,13,7,3892.7,27248.9
SO - 0004111,30-12-2014,20,Distributor,FLR025,66,3,11,857.6,9433.6
SO - 0004112,30-12-2014,39,Distributor,NXH382,55,5,6,1025.1,6150.6
SO - 0004113,30-12-2014,39,Distributor,NXH382,55,2,7,5145.6,36019.2
SO - 0004114,30-12-2014,35,Distributor,AXW291,21,1,6,1319.9,7919.4
SO - 0004115,30-12-2014,45,Distributor,GUT930,39,2,7,884.4,6190.8
SO - 0004116,30-12-2014,21,Distributor,FLR025,66,7,10,1152.4,11524
SO - 0004117,31-12-2014,40,Wholesale,NXH382,51,6,8,3932.9,31463.2
SO - 0004118,31-12-2014,12,Wholesale,AXW291,31,7,5,891.1,4455.5
SO - 0004119,31-12-2014,39,Distributor,GUT930,37,9,8,3966.4,31731.2
SO - 0004120,01-01-2015,24,Wholesale,AXW291,8,13,9,757.1,6813.9
SO - 0004121,01-01-2015,29,Distributor,GUT930,36,5,5,180.9,904.5
SO - 0004122,01-01-2015,7,Distributor,FLR025,63,5,7,1802.3,12616.1
SO - 0004123,01-01-2015,29,Wholesale,NXH382,57,4,9,174.2,1567.8
SO - 0004124,01-01-2015,40,Wholesale,AXW291,12,11,9,221.1,1989.9
SO - 0004125,01-01-2015,41,Wholesale,NXH382,52,2,10,2224.4,22244
SO - 0004126,02-01-2015,6,Wholesale,AXW291,15,5,10,3041.8,30418
SO - 0004127,03-01-2015,38,Export,AXW291,14,11,12,3953,47436
SO - 0004128,03-01-2015,10,Wholesale,NXH382,53,2,8,1078.7,8629.6
SO - 0004129,03-01-2015,2,Wholesale,AXW291,11,1,11,268,2948
SO - 0004130,04-01-2015,23,Export,GUT930,42,11,11,1299.8,14297.8
SO - 0004131,04-01-2015,50,Wholesale,GUT930,46,5,9,1085.4,9768.6
SO - 0004132,05-01-2015,50,Export,GUT930,36,7,6,1105.5,6633
SO - 0004133,05-01-2015,19,Distributor,GUT930,38,1,5,1728.6,8643
SO - 0004134,05-01-2015,29,Distributor,NXH382,49,7,9,2378.5,21406.5
SO - 0004135,05-01-2015,30,Wholesale,GUT930,40,2,5,3195.9,15979.5
SO - 0004136,06-01-2015,30,Wholesale,AXW291,26,8,6,214.4,1286.4
SO - 0004137,06-01-2015,32,Wholesale,GUT930,41,11,11,984.9,10833.9
SO - 0004138,06-01-2015,39,Distributor,AXW291,5,11,9,1889.4,17004.6
SO - 0004139,06-01-2015,9,Distributor,AXW291,30,3,10,891.1,8911
SO - 0004140,06-01-2015,20,Wholesale,GUT930,35,5,7,1125.6,7879.2
SO - 0004141,06-01-2015,36,Export,AXW291,20,14,7,6485.6,45399.2
SO - 0004142,06-01-2015,15,Wholesale,FLR025,61,4,6,2284.7,13708.2
SO - 0004143,06-01-2015,35,Wholesale,AXW291,27,1,11,6244.4,68688.4
SO - 0004144,06-01-2015,48,Wholesale,AXW291,25,11,6,5031.7,30190.2
SO - 0004145,06-01-2015,3,Distributor,FLR025,65,1,8,5989.8,47918.4
SO - 0004146,07-01-2015,25,Export,GUT930,37,5,11,3725.2,40977.2
SO - 0004147,08-01-2015,28,Wholesale,NXH382,50,7,12,1085.4,13024.8
SO - 0004148,08-01-2015,14,Wholesale,NXH382,52,2,10,5092,50920
SO - 0004149,08-01-2015,31,Distributor,GUT930,37,1,11,6036.7,66403.7
SO - 0004150,08-01-2015,22,Export,GUT930,37,11,11,3872.6,42598.6
SO - 0004151,08-01-2015,6,Wholesale,NXH382,54,7,5,2941.3,14706.5
SO - 0004152,08-01-2015,30,Wholesale,GUT930,45,9,7,241.2,1688.4
SO - 0004153,08-01-2015,41,Wholesale,FLR025,63,7,5,268,1340
SO - 0004154,09-01-2015,33,Distributor,GUT930,32,7,5,167.5,837.5
SO - 0004155,09-01-2015,21,Wholesale,FLR025,65,1,7,1949.7,13647.9
SO - 0004156,09-01-2015,9,Wholesale,GUT930,44,1,9,2680,24120
SO - 0004157,10-01-2015,46,Wholesale,NXH382,53,9,11,3986.5,43851.5
SO - 0004158,10-01-2015,5,Wholesale,NXH382,50,10,5,167.5,837.5
SO - 0004159,10-01-2015,3,Wholesale,AXW291,3,2,6,194.3,1165.8
SO - 0004160,10-01-2015,24,Distributor,AXW291,12,11,12,2385.2,28622.4
SO - 0004161,10-01-2015,31,Wholesale,AXW291,26,13,7,5219.3,36535.1
SO - 0004162,10-01-2015,26,Wholesale,NXH382,52,2,5,2224.4,11122
SO - 0004163,10-01-2015,24,Export,NXH382,52,11,7,2231.1,15617.7
SO - 0004164,10-01-2015,25,Distributor,GUT930,46,7,9,5896,53064
SO - 0004165,10-01-2015,44,Wholesale,NXH382,59,7,8,2639.8,21118.4
SO - 0004166,10-01-2015,42,Export,AXW291,27,1,6,1045.2,6271.2
SO - 0004167,11-01-2015,18,Wholesale,NXH382,53,2,7,1286.4,9004.8
SO - 0004168,11-01-2015,28,Distributor,AXW291,16,5,7,3865.9,27061.3
SO - 0004169,11-01-2015,50,Wholesale,NXH382,52,1,9,6519.1,58671.9
SO - 0004170,11-01-2015,3,Export,GUT930,32,1,11,4006.6,44072.6
SO - 0004171,11-01-2015,17,Wholesale,GUT930,38,8,5,1078.7,5393.5
SO - 0004172,11-01-2015,49,Wholesale,AXW291,10,1,10,1125.6,11256
SO - 0004173,12-01-2015,44,Distributor,GUT930,38,1,10,247.9,2479
SO - 0004174,12-01-2015,9,Wholesale,NXH382,52,5,10,2378.5,23785
SO - 0004175,12-01-2015,49,Distributor,NXH382,54,5,12,254.6,3055.2
SO - 0004176,13-01-2015,21,Distributor,AXW291,8,8,7,3309.8,23168.6
SO - 0004177,13-01-2015,36,Wholesale,NXH382,50,4,10,1896.1,18961
SO - 0004178,13-01-2015,23,Wholesale,AXW291,13,5,8,1172.5,9380
SO - 0004179,13-01-2015,48,Distributor,AXW291,3,2,11,3289.7,36186.7
SO - 0004180,13-01-2015,7,Wholesale,AXW291,30,7,8,1038.5,8308
SO - 0004181,13-01-2015,37,Export,FLR025,66,2,6,1125.6,6753.6
SO - 0004182,14-01-2015,2,Wholesale,FLR025,65,13,5,1869.3,9346.5
SO - 0004183,14-01-2015,27,Distributor,AXW291,24,14,9,1118.9,10070.1
SO - 0004184,14-01-2015,36,Wholesale,GUT930,38,11,5,1969.8,9849
SO - 0004185,14-01-2015,16,Distributor,GUT930,39,1,6,3932.9,23597.4
SO - 0004186,14-01-2015,29,Wholesale,GUT930,39,7,10,1185.9,11859
SO - 0004187,14-01-2015,12,Distributor,GUT930,42,7,11,1078.7,11865.7
SO - 0004188,14-01-2015,44,Distributor,NXH382,52,12,9,971.5,8743.5
SO - 0004189,15-01-2015,16,Wholesale,AXW291,12,8,10,167.5,1675
SO - 0004190,15-01-2015,18,Wholesale,AXW291,27,7,10,3946.3,39463
SO - 0004191,15-01-2015,40,Wholesale,NXH382,47,14,12,1005,12060
SO - 0004192,15-01-2015,34,Wholesale,AXW291,20,1,11,1011.7,11128.7
SO - 0004193,15-01-2015,31,Export,GUT930,46,3,6,2941.3,17647.8
SO - 0004194,16-01-2015,26,Wholesale,FLR025,63,7,6,3832.4,22994.4
SO - 0004195,16-01-2015,21,Distributor,AXW291,4,4,10,3986.5,39865
SO - 0004196,16-01-2015,45,Distributor,GUT930,33,11,6,1011.7,6070.2
SO - 0004197,16-01-2015,1,Distributor,GUT930,36,13,8,2659.9,21279.2
SO - 0004198,16-01-2015,26,Distributor,AXW291,18,7,6,1065.3,6391.8
SO - 0004199,16-01-2015,8,Wholesale,GUT930,41,2,8,1936.3,15490.4
SO - 0004200,16-01-2015,32,Wholesale,AXW291,29,5,7,221.1,1547.7
SO - 0004201,16-01-2015,10,Wholesale,AXW291,8,5,7,1293.1,9051.7
SO - 0004202,17-01-2015,2,Wholesale,GUT930,40,8,5,2659.9,13299.5
SO - 0004203,17-01-2015,34,Export,NXH382,53,1,8,1125.6,9004.8
SO - 0004204,17-01-2015,12,Distributor,GUT930,43,1,12,1065.3,12783.6
SO - 0004205,17-01-2015,10,Wholesale,AXW291,28,1,11,6083.6,66919.6
SO - 0004206,17-01-2015,41,Wholesale,AXW291,12,11,5,904.5,4522.5
SO - 0004207,18-01-2015,8,Wholesale,FLR025,60,13,9,1882.7,16944.3
SO - 0004208,18-01-2015,23,Distributor,AXW291,7,11,11,1715.2,18867.2
SO - 0004209,18-01-2015,44,Wholesale,AXW291,4,5,10,3899.4,38994
SO - 0004210,19-01-2015,6,Wholesale,AXW291,31,5,10,3510.8,35108
SO - 0004211,19-01-2015,27,Export,GUT930,41,2,11,978.2,10760.2
SO - 0004212,19-01-2015,38,Wholesale,GUT930,34,7,11,6391.8,70309.8
SO - 0004213,19-01-2015,40,Distributor,GUT930,32,11,11,1842.5,20267.5
SO - 0004214,20-01-2015,3,Distributor,GUT930,33,5,11,3886,42746
SO - 0004215,20-01-2015,48,Distributor,NXH382,58,11,11,1809,19899
SO - 0004216,20-01-2015,5,Distributor,NXH382,56,11,6,6237.7,37426.2
SO - 0004217,20-01-2015,13,Distributor,AXW291,24,11,7,3859.2,27014.4
SO - 0004218,21-01-2015,23,Export,GUT930,36,8,10,1252.9,12529
SO - 0004219,21-01-2015,23,Wholesale,FLR025,65,10,6,1065.3,6391.8
SO - 0004220,21-01-2015,33,Export,AXW291,4,2,7,2673.3,18713.1
SO - 0004221,21-01-2015,36,Wholesale,AXW291,22,5,8,3906.1,31248.8
SO - 0004222,21-01-2015,46,Wholesale,FLR025,64,3,11,5795.5,63750.5
SO - 0004223,21-01-2015,45,Wholesale,NXH382,58,14,8,1742,13936
SO - 0004224,21-01-2015,6,Distributor,AXW291,11,10,7,3872.6,27108.2
SO - 0004225,21-01-2015,12,Distributor,FLR025,65,11,7,268,1876
SO - 0004226,21-01-2015,48,Wholesale,AXW291,27,3,11,924.6,10170.6
SO - 0004227,21-01-2015,12,Wholesale,NXH382,47,5,11,3845.8,42303.8
SO - 0004228,22-01-2015,48,Wholesale,AXW291,30,11,11,1038.5,11423.5
SO - 0004229,22-01-2015,21,Wholesale,FLR025,64,13,6,1916.2,11497.2
SO - 0004230,22-01-2015,32,Export,AXW291,9,2,12,1889.4,22672.8
SO - 0004231,22-01-2015,46,Distributor,NXH382,48,1,12,1051.9,12622.8
SO - 0004232,22-01-2015,7,Distributor,AXW291,2,1,7,1078.7,7550.9
SO - 0004233,22-01-2015,21,Wholesale,GUT930,36,7,11,3926.2,43188.2
SO - 0004234,22-01-2015,11,Wholesale,NXH382,47,11,6,1996.6,11979.6
SO - 0004235,23-01-2015,31,Wholesale,AXW291,21,7,9,4006.6,36059.4
SO - 0004236,23-01-2015,50,Wholesale,GUT930,38,10,12,2613,31356
SO - 0004237,23-01-2015,17,Wholesale,AXW291,16,11,12,2639.8,31677.6
SO - 0004238,24-01-2015,15,Wholesale,NXH382,58,7,8,6458.8,51670.4
SO - 0004239,24-01-2015,7,Export,AXW291,21,7,7,3095.4,21667.8
SO - 0004240,24-01-2015,18,Wholesale,AXW291,24,7,6,1125.6,6753.6
SO - 0004241,24-01-2015,36,Distributor,NXH382,53,2,7,1018.4,7128.8
SO - 0004242,25-01-2015,50,Wholesale,GUT930,45,1,7,5333.2,37332.4
SO - 0004243,25-01-2015,34,Wholesale,GUT930,41,11,12,5842.4,70108.8
SO - 0004244,25-01-2015,47,Wholesale,GUT930,34,1,11,750.4,8254.4
SO - 0004245,25-01-2015,22,Distributor,AXW291,28,1,12,3973.1,47677.2
SO - 0004246,25-01-2015,26,Distributor,NXH382,59,1,6,1943,11658
SO - 0004247,25-01-2015,14,Export,AXW291,1,1,6,3879.3,23275.8
SO - 0004248,25-01-2015,2,Distributor,GUT930,34,1,6,1085.4,6512.4
SO - 0004249,25-01-2015,40,Wholesale,AXW291,11,2,5,2532.6,12663
SO - 0004250,26-01-2015,42,Wholesale,GUT930,42,11,11,3939.6,43335.6
SO - 0004251,26-01-2015,23,Distributor,AXW291,13,2,7,1145.7,8019.9
SO - 0004252,26-01-2015,16,Export,AXW291,2,5,10,1005,10050
SO - 0004253,26-01-2015,38,Distributor,GUT930,45,2,7,247.9,1735.3
SO - 0004254,27-01-2015,41,Wholesale,AXW291,16,2,9,3845.8,34612.2
SO - 0004255,27-01-2015,12,Distributor,AXW291,13,2,8,5038.4,40307.2
SO - 0004256,27-01-2015,3,Wholesale,NXH382,54,5,12,254.6,3055.2
SO - 0004257,27-01-2015,30,Wholesale,AXW291,10,11,8,2559.4,20475.2
SO - 0004258,27-01-2015,21,Wholesale,AXW291,30,4,9,1976.5,17788.5
SO - 0004259,27-01-2015,16,Export,NXH382,58,7,10,194.3,1943
SO - 0004260,27-01-2015,23,Wholesale,AXW291,8,7,9,5587.8,50290.2
SO - 0004261,28-01-2015,37,Wholesale,GUT930,36,8,6,3973.1,23838.6
SO - 0004262,28-01-2015,10,Wholesale,NXH382,51,4,8,5286.3,42290.4
SO - 0004263,28-01-2015,26,Wholesale,NXH382,52,4,7,6411.9,44883.3
SO - 0004264,28-01-2015,17,Wholesale,AXW291,3,5,12,3865.9,46390.8
SO - 0004265,28-01-2015,40,Wholesale,FLR025,63,5,12,1011.7,12140.4
SO - 0004266,28-01-2015,8,Wholesale,AXW291,7,4,11,3852.5,42377.5
SO - 0004267,28-01-2015,27,Wholesale,AXW291,17,13,9,1701.8,15316.2
SO - 0004268,28-01-2015,50,Export,AXW291,31,1,8,201,1608
SO - 0004269,28-01-2015,47,Export,AXW291,30,1,8,2546,20368
SO - 0004270,29-01-2015,31,Export,GUT930,44,13,5,1105.5,5527.5
SO - 0004271,29-01-2015,41,Wholesale,NXH382,47,10,11,1078.7,11865.7
SO - 0004272,29-01-2015,20,Wholesale,FLR025,61,5,11,2257.9,24836.9
SO - 0004273,29-01-2015,19,Wholesale,NXH382,59,2,8,3832.4,30659.2
SO - 0004274,29-01-2015,32,Wholesale,AXW291,8,2,12,1929.6,23155.2
SO - 0004275,30-01-2015,40,Distributor,AXW291,15,1,8,690.1,5520.8
SO - 0004276,30-01-2015,23,Export,FLR025,64,7,7,3865.9,27061.3
SO - 0004277,30-01-2015,18,Wholesale,AXW291,15,2,11,6405.2,70457.2
SO - 0004278,30-01-2015,23,Distributor,FLR025,63,4,8,904.5,7236
SO - 0004279,31-01-2015,20,Distributor,AXW291,27,2,6,3678.3,22069.8
SO - 0004280,31-01-2015,41,Distributor,GUT930,42,1,9,3966.4,35697.6
SO - 0004281,31-01-2015,4,Distributor,FLR025,61,10,7,3932.9,27530.3
SO - 0004282,31-01-2015,11,Wholesale,AXW291,9,1,11,2284.7,25131.7
SO - 0004283,01-02-2015,33,Wholesale,AXW291,27,11,8,3832.4,30659.2
SO - 0004284,01-02-2015,32,Distributor,AXW291,14,13,10,241.2,2412
SO - 0004285,02-02-2015,4,Wholesale,GUT930,40,11,11,1118.9,12307.9
SO - 0004286,02-02-2015,4,Wholesale,FLR025,65,9,6,703.5,4221
SO - 0004287,02-02-2015,36,Export,AXW291,22,5,6,6130.5,36783
SO - 0004288,02-02-2015,38,Export,AXW291,20,11,5,221.1,1105.5
SO - 0004289,02-02-2015,43,Wholesale,AXW291,9,10,8,2626.4,21011.2
SO - 0004290,02-02-2015,20,Export,AXW291,23,1,6,1735.3,10411.8
SO - 0004291,03-02-2015,3,Wholesale,NXH382,47,3,7,991.6,6941.2
SO - 0004292,03-02-2015,9,Wholesale,FLR025,66,7,7,3946.3,27624.1
SO - 0004293,03-02-2015,32,Wholesale,GUT930,45,2,9,5500.7,49506.3
