Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Total Profit
Foot Locker,1185732,10-12-2021,West,Wyoming,Cheyenne,Women's Street Footwear,44,165,7260,3340,0.5,Online,3630
Foot Locker,1185732,10-12-2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,44,135,5940,2911,0.5,Online,2970
Foot Locker,1185732,10-12-2021,West,Wyoming,Cheyenne,Men's Apparel,54,145,7830,3524,0.5,Online,3915
Foot Locker,1185732,10-12-2021,West,Wyoming,Cheyenne,Women's Apparel,56,174,9744,3508,0.4,Online,3897.6
Foot Locker,1128299,24-01-2021,West,Wyoming,Cheyenne,Men's Street Footwear,29,91,2639,1214,0.5,Online,1319.5
Foot Locker,1128299,24-01-2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,36,105,3780,1739,0.5,Online,1890
Foot Locker,1128299,24-01-2021,West,Wyoming,Cheyenne,Women's Street Footwear,39,91,3549,1597,0.5,Online,1774.5
Foot Locker,1128299,24-01-2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,38,54,2052,964,0.5,Online,1026
Foot Locker,1128299,24-01-2021,West,Wyoming,Cheyenne,Men's Apparel,42,45,1890,964,0.5,Online,945
Foot Locker,1128299,24-01-2021,West,Wyoming,Cheyenne,Women's Apparel,38,116,4408,1984,0.5,Online,2204
Foot Locker,1128299,24-02-2021,West,Wyoming,Cheyenne,Men's Street Footwear,27,113,3051,1403,0.5,Online,1525.5
Foot Locker,1128299,24-02-2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,36,105,3780,1701,0.5,Online,1890
Foot Locker,1128299,24-02-2021,West,Wyoming,Cheyenne,Women's Street Footwear,39,88,3432,1544,0.5,Online,1716
Foot Locker,1128299,24-02-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,38,58,2204,1102,0.5,Online,1102
Foot Locker,1128299,24-02-2021,Southeast,Virginia,Richmond,Men's Apparel,42,38,1596,878,0.6,Online,957.6
Foot Locker,1128299,24-02-2021,Southeast,Virginia,Richmond,Women's Apparel,38,81,3078,1324,0.4,Online,1231.2
Foot Locker,1128299,23-03-2021,Southeast,Virginia,Richmond,Men's Street Footwear,38,143,5434,2554,0.5,Online,2717
Foot Locker,1128299,23-03-2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,45,85,3825,1798,0.5,Online,1912.5
Foot Locker,1128299,23-03-2021,Southeast,Virginia,Richmond,Women's Street Footwear,52,91,4732,2271,0.5,Online,2366
Foot Locker,1128299,23-03-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,48,65,3120,1435,0.5,Online,1560
Foot Locker,1128299,23-03-2021,Southeast,Virginia,Richmond,Men's Apparel,51,30,1530,796,0.5,Online,765
Foot Locker,1128299,23-03-2021,Southeast,Virginia,Richmond,Women's Apparel,49,78,3822,1605,0.4,Online,1528.8
Foot Locker,1128299,24-04-2021,Southeast,Virginia,Richmond,Men's Street Footwear,52,124,6448,3095,0.5,Online,3224
Foot Locker,1128299,24-04-2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,59,69,4071,1954,0.5,Online,2035.5
Foot Locker,1128299,24-04-2021,Southeast,Virginia,Richmond,Women's Street Footwear,57,85,4845,2374,0.5,Online,2422.5
Foot Locker,1128299,24-04-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,42,56,2352,1105,0.5,Online,1176
Foot Locker,1128299,24-04-2021,Southeast,Virginia,Richmond,Men's Apparel,49,35,1715,875,0.5,Online,857.5
Foot Locker,1128299,24-04-2021,Southeast,Virginia,Richmond,Women's Apparel,64,78,4992,2196,0.4,Online,1996.8
Foot Locker,1128299,25-05-2021,Southeast,Virginia,Richmond,Men's Street Footwear,46,125,5750,2645,0.5,Online,2875
Foot Locker,1128299,25-05-2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,51,98,4998,2249,0.5,Online,2499
Foot Locker,1128299,25-05-2021,Southeast,Virginia,Richmond,Women's Street Footwear,50,88,4400,2200,0.5,Online,2200
Foot Locker,1128299,25-05-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,47,69,3243,1622,0.5,Online,1621.5
Foot Locker,1128299,25-05-2021,Southeast,Virginia,Richmond,Men's Apparel,44,49,2156,1164,0.5,Online,1078
Foot Locker,1128299,25-05-2021,Southeast,Virginia,Richmond,Women's Apparel,56,152,8512,3660,0.4,Online,3404.8
Foot Locker,1128299,24-06-2021,Southeast,Virginia,Richmond,Men's Street Footwear,53,233,12349,5804,0.5,Online,6174.5
Foot Locker,1128299,24-06-2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,62,176,10912,5020,0.5,Online,5456
Foot Locker,1128299,24-06-2021,Southeast,Virginia,Richmond,Women's Street Footwear,73,195,14235,6833,0.5,Online,7117.5
Foot Locker,1128299,24-06-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,72,142,10224,5010,0.5,Online,5112
Foot Locker,1128299,24-06-2021,Southeast,Virginia,Richmond,Men's Apparel,81,104,8424,4296,0.5,Online,4212
Foot Locker,1128299,24-06-2021,Southeast,Virginia,Richmond,Women's Apparel,96,182,17472,6989,0.4,Online,6988.8
Foot Locker,1128299,23-07-2021,Southeast,Virginia,Richmond,Men's Street Footwear,79,255,20145,10073,0.5,Online,10072.5
Foot Locker,1128299,23-07-2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,81,203,16443,8222,0.5,Online,8221.5
Foot Locker,1128299,23-07-2021,Southeast,Virginia,Richmond,Women's Street Footwear,86,182,15652,7043,0.5,Online,7826
Foot Locker,1128299,23-07-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,82,149,12218,5620,0.5,Online,6109
Foot Locker,1128299,23-07-2021,Southeast,Virginia,Richmond,Men's Apparel,85,162,13770,7574,0.6,Online,8262
Foot Locker,1128299,23-07-2021,Southeast,Virginia,Richmond,Women's Apparel,96,180,17280,6912,0.4,Online,6912
Foot Locker,1128299,24-08-2021,Southeast,Virginia,Richmond,Men's Street Footwear,83,240,19920,8964,0.5,Online,9960
Foot Locker,1128299,24-08-2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,76,202,15352,7369,0.5,Online,7676
Foot Locker,1128299,24-08-2021,Southeast,Virginia,Richmond,Women's Street Footwear,69,189,13041,6260,0.5,Online,6520.5
Foot Locker,1128299,24-08-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,66,111,7326,3590,0.5,Online,3663
Foot Locker,1128299,24-08-2021,Southeast,Virginia,Richmond,Men's Apparel,64,106,6784,3460,0.5,Online,3392
Foot Locker,1128299,24-08-2021,Southeast,Virginia,Richmond,Women's Apparel,73,75,5475,2300,0.4,Online,2190
Foot Locker,1128299,25-09-2021,Southeast,Virginia,Richmond,Men's Street Footwear,46,113,5198,2599,0.5,Online,2599
Foot Locker,1128299,25-09-2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,52,113,5876,2703,0.5,Online,2938
Foot Locker,1128299,25-09-2021,Southeast,Virginia,Richmond,Women's Street Footwear,47,65,3055,1436,0.5,Online,1527.5
Foot Locker,1128299,25-09-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,45,54,2430,1191,0.5,Online,1215
Foot Locker,1128299,25-09-2021,Southeast,Virginia,Richmond,Men's Apparel,58,56,3248,1624,0.5,Online,1624
Foot Locker,1128299,25-09-2021,Southeast,Virginia,Richmond,Women's Apparel,42,70,2940,1264,0.4,Online,1176
Foot Locker,1128299,24-10-2021,Southeast,Virginia,Richmond,Men's Street Footwear,38,102,3876,1744,0.5,Online,1938
Foot Locker,1128299,24-10-2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,51,142,7242,3549,0.5,Online,3621
Foot Locker,1128299,24-10-2021,Southeast,Virginia,Richmond,Women's Street Footwear,46,95,4370,2010,0.5,Online,2185
Foot Locker,1128299,24-10-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,41,98,4018,1969,0.5,Online,2009
Foot Locker,1128299,24-10-2021,Southeast,Virginia,Richmond,Men's Apparel,53,87,4611,2490,0.5,Online,2305.5
Foot Locker,1128299,24-10-2021,Southeast,Virginia,Richmond,Women's Apparel,59,102,6018,2648,0.4,Online,2407.2
Foot Locker,1128299,24-11-2021,Southeast,Virginia,Richmond,Men's Street Footwear,42,155,6510,3060,0.5,Online,3255
Foot Locker,1128299,24-11-2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,47,169,7943,3892,0.5,Online,3971.5
Foot Locker,1128299,24-11-2021,Southeast,Virginia,Richmond,Women's Street Footwear,43,138,5934,2848,0.5,Online,2967
Foot Locker,1128299,24-11-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,52,113,5876,2820,0.5,Online,2938
Foot Locker,1128299,24-11-2021,Southeast,Virginia,Richmond,Men's Apparel,73,111,8103,4457,0.6,Online,4861.8
Foot Locker,1128299,24-11-2021,Southeast,Virginia,Richmond,Women's Apparel,74,149,11026,4410,0.4,Online,4410.4
Foot Locker,1128299,23-12-2021,Southeast,Virginia,Richmond,Men's Street Footwear,60,225,13500,6345,0.5,Online,6750
Foot Locker,1128299,23-12-2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,74,225,16650,7493,0.5,Online,8325
Sports Direct,1128299,23-12-2021,Southeast,Virginia,Richmond,Women's Street Footwear,64,154,9856,4731,0.5,Online,4928
Sports Direct,1128299,23-12-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,67,160,10720,5360,0.5,Online,5360
Sports Direct,1128299,23-12-2021,Southeast,Virginia,Richmond,Men's Apparel,72,133,9576,4884,0.5,Online,4788
Sports Direct,1128299,23-12-2021,Southeast,Virginia,Richmond,Women's Apparel,82,150,12300,5289,0.4,Online,4920
Sports Direct,1185732,19-01-2021,Southeast,Virginia,Richmond,Men's Street Footwear,34,203,6902,4210,0.6,Online,4141.2
Sports Direct,1185732,19-01-2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,34,154,5236,2670,0.5,Online,2618
Sports Direct,1185732,19-01-2021,Southeast,Virginia,Richmond,Women's Street Footwear,23,149,3427,1371,0.4,Online,1370.8
Sports Direct,1185732,19-01-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,29,116,3364,1682,0.5,Online,1682
Sports Direct,1185732,19-01-2021,Southeast,Virginia,Richmond,Men's Apparel,43,122,5246,2728,0.5,Online,2623
Sports Direct,1185732,19-01-2021,Southeast,Virginia,Richmond,Women's Apparel,33,138,4554,3097,0.7,Online,3187.8
Sports Direct,1185732,17-02-2021,Southeast,Virginia,Richmond,Men's Street Footwear,34,200,6800,4284,0.6,Online,4080
Sports Direct,1185732,17-02-2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,33,117,3861,2008,0.5,Online,1930.5
Sports Direct,1185732,17-02-2021,Southeast,Virginia,Richmond,Women's Street Footwear,23,150,3450,1484,0.4,Online,1380
Sports Direct,1185732,17-02-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,28,109,3052,1495,0.5,Online,1526
Sports Direct,1185732,17-02-2021,Midwest,Michigan,Detroit,Men's Apparel,41,126,5166,2841,0.6,Online,3099.6
Sports Direct,1185732,17-02-2021,Midwest,Michigan,Detroit,Women's Apparel,33,138,4554,3051,0.7,Online,3187.8
Sports Direct,1185732,15-03-2021,Midwest,Michigan,Detroit,Men's Street Footwear,34,216,7344,4480,0.6,Online,4406.4
Sports Direct,1185732,15-03-2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,32,126,4032,2177,0.5,Online,2016
Sports Direct,1185732,15-03-2021,Midwest,Michigan,Detroit,Women's Street Footwear,25,124,3100,1240,0.4,Online,1240
Sports Direct,1185732,15-03-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,29,91,2639,1267,0.5,Online,1319.5
Sports Direct,1185732,15-03-2021,Midwest,Michigan,Detroit,Men's Apparel,43,94,4042,2102,0.5,Online,2021
Sports Direct,1185732,15-03-2021,Midwest,Michigan,Detroit,Women's Apparel,33,143,4719,3256,0.7,Online,3303.3
Sports Direct,1185732,16-04-2021,Midwest,Michigan,Detroit,Men's Street Footwear,32,181,5792,3475,0.6,Online,3475.2
Sports Direct,1185732,16-04-2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,38,111,4218,2236,0.5,Online,2109
Sports Direct,1185732,16-04-2021,Midwest,Michigan,Detroit,Women's Street Footwear,27,135,3645,1531,0.4,Online,1458
Sports Direct,1185732,16-04-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,32,109,3488,1604,0.5,Online,1744
Sports Direct,1185732,16-04-2021,Midwest,Michigan,Detroit,Men's Apparel,45,120,5400,2700,0.5,Online,2700
Sports Direct,1185732,16-04-2021,Midwest,Michigan,Detroit,Women's Apparel,37,152,5624,3881,0.7,Online,3936.8
Sports Direct,1185732,15-05-2021,Midwest,Michigan,Detroit,Men's Street Footwear,48,207,9936,6061,0.6,Online,5961.6
Sports Direct,1185732,15-05-2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,47,150,7050,3878,0.6,Online,4230
Sports Direct,1185732,15-05-2021,Midwest,Michigan,Detroit,Women's Street Footwear,44,133,5852,2341,0.4,Online,2340.8
Sports Direct,1185732,15-05-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,42,126,5292,2646,0.5,Online,2646
Sports Direct,1185732,15-05-2021,Midwest,Michigan,Detroit,Men's Apparel,52,124,6448,3417,0.5,Online,3224
Sports Direct,1185732,15-05-2021,Midwest,Michigan,Detroit,Women's Apparel,55,150,8250,5775,0.7,Online,5775
Sports Direct,1185732,17-06-2021,Midwest,Michigan,Detroit,Men's Street Footwear,52,206,10712,6641,0.6,Online,6427.2
Sports Direct,1185732,17-06-2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,46,167,7682,4148,0.5,Online,3841
Sports Direct,1185732,17-06-2021,Midwest,Michigan,Detroit,Women's Street Footwear,41,138,5658,2490,0.4,Online,2263.2
Sports Direct,1185732,17-06-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,43,158,6794,3261,0.5,Online,3397
Sports Direct,1185732,17-06-2021,Midwest,Michigan,Detroit,Men's Apparel,57,152,8664,4765,0.6,Online,5198.4
Sports Direct,1185732,17-06-2021,Midwest,Michigan,Detroit,Women's Apparel,60,169,10140,6591,0.7,Online,7098
Sports Direct,1185732,15-07-2021,Midwest,Michigan,Detroit,Men's Street Footwear,57,225,12825,7695,0.6,Online,7695
Sports Direct,1185732,15-07-2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,53,189,10017,5109,0.5,Online,5008.5
Sports Direct,1185732,15-07-2021,Midwest,Michigan,Detroit,Women's Street Footwear,46,173,7958,3581,0.5,Online,3979
Sports Direct,1185732,15-07-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,47,158,7426,3342,0.5,Online,3713
Sports Direct,1185732,15-07-2021,Midwest,Michigan,Detroit,Men's Apparel,54,143,7722,3938,0.5,Online,3861
Sports Direct,1185732,15-07-2021,Midwest,Michigan,Detroit,Women's Apparel,62,210,13020,8984,0.7,Online,9114
Sports Direct,1185732,16-08-2021,Midwest,Michigan,Detroit,Men's Street Footwear,55,263,14465,9258,0.6,Online,8679
Sports Direct,1185732,16-08-2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,50,195,9750,4875,0.5,Online,4875
Sports Direct,1185732,16-08-2021,Midwest,Michigan,Detroit,Women's Street Footwear,42,144,6048,2540,0.4,Online,2419.2
Sports Direct,1185732,16-08-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,34,142,4828,2173,0.5,Online,2414
Sports Direct,1185732,16-08-2021,Midwest,Michigan,Detroit,Men's Apparel,42,135,5670,3005,0.5,Online,2835
Sports Direct,1185732,16-08-2021,Midwest,Michigan,Detroit,Women's Apparel,45,176,7920,5386,0.7,Online,5544
Sports Direct,1185732,15-09-2021,Midwest,Michigan,Detroit,Men's Street Footwear,42,232,9744,6139,0.6,Online,5846.4
Sports Direct,1185732,15-09-2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,37,174,6438,3283,0.5,Online,3219
Sports Direct,1185732,15-09-2021,Midwest,Michigan,Detroit,Women's Street Footwear,34,145,4930,2071,0.4,Online,1972
Sports Direct,1185732,15-09-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,34,119,4046,1821,0.5,Online,2023
Sports Direct,1185732,15-09-2021,Midwest,Michigan,Detroit,Men's Apparel,41,128,5248,2624,0.5,Online,2624
Sports Direct,1185732,15-09-2021,Midwest,Michigan,Detroit,Women's Apparel,48,173,8304,5398,0.7,Online,5812.8
Sports Direct,1185732,17-10-2021,Midwest,Michigan,Detroit,Men's Street Footwear,49,225,11025,6725,0.6,Online,6615
Sports Direct,1185732,17-10-2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,37,167,6179,3151,0.5,Online,3089.5
Sports Direct,1185732,17-10-2021,Midwest,Michigan,Detroit,Women's Street Footwear,37,123,4551,2048,0.5,Online,2275.5
Sports Direct,1185732,17-10-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,38,116,4408,2204,0.5,Online,2204
Sports Direct,1185732,17-10-2021,Midwest,Michigan,Detroit,Men's Apparel,48,112,5376,2957,0.6,Online,3225.6
Sports Direct,1185732,17-10-2021,Midwest,Michigan,Detroit,Women's Apparel,52,137,7124,4987,0.7,Online,4986.8
Sports Direct,1185732,16-11-2021,Midwest,Michigan,Detroit,Men's Street Footwear,49,196,9604,6051,0.6,Online,5762.4
Sports Direct,1185732,16-11-2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,42,145,6090,3350,0.6,Online,3654
Sports Direct,1185732,16-11-2021,Midwest,Michigan,Detroit,Women's Street Footwear,43,120,5160,2322,0.5,Online,2580
Sports Direct,1185732,16-11-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,41,138,5658,2772,0.5,Online,2829
Sports Direct,1185732,16-11-2021,Midwest,Michigan,Detroit,Men's Apparel,59,126,7434,4089,0.6,Online,4460.4
Sports Direct,1185732,16-11-2021,Midwest,Michigan,Detroit,Women's Apparel,59,169,9971,6880,0.7,Online,6979.7
Sports Direct,1185732,15-12-2021,Midwest,Michigan,Detroit,Men's Street Footwear,55,255,14025,8555,0.6,Online,8415
Sports Direct,1185732,15-12-2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,46,176,8096,4291,0.5,Online,4048
Foot Locker,1185732,15-12-2021,Midwest,Michigan,Detroit,Women's Street Footwear,48,168,8064,3629,0.5,Online,4032
Foot Locker,1185732,15-12-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,48,138,6624,3180,0.5,Online,3312
Foot Locker,1185732,15-12-2021,Midwest,Michigan,Detroit,Men's Apparel,55,143,7865,4090,0.5,Online,3932.5
Foot Locker,1185732,15-12-2021,Midwest,Michigan,Detroit,Women's Apparel,59,163,9617,6251,0.7,Online,6731.9
Foot Locker,1185732,18-01-2021,Midwest,Michigan,Detroit,Men's Street Footwear,27,156,4212,2106,0.5,Online,2106
Foot Locker,1185732,18-01-2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,29,123,3567,1676,0.5,Online,1783.5
Foot Locker,1185732,18-01-2021,Midwest,Michigan,Detroit,Women's Street Footwear,19,123,2337,1052,0.5,Online,1168.5
Foot Locker,1185732,18-01-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,24,77,1848,961,0.5,Online,924
Foot Locker,1185732,18-01-2021,Midwest,Michigan,Detroit,Men's Apparel,39,98,3822,1873,0.5,Online,1911
Foot Locker,1185732,18-01-2021,Midwest,Michigan,Detroit,Women's Apparel,29,123,3567,2247,0.6,Online,2140.2
Foot Locker,1185732,18-02-2021,Midwest,Michigan,Detroit,Men's Street Footwear,29,182,5278,2797,0.5,Online,2639
Foot Locker,1185732,18-02-2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,28,94,2632,1290,0.5,Online,1316
Foot Locker,1185732,18-02-2021,Midwest,Michigan,Detroit,Women's Street Footwear,19,113,2147,966,0.5,Online,1073.5
Foot Locker,1185732,18-02-2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,24,70,1680,874,0.5,Online,840
Foot Locker,1185732,18-02-2021,Midwest,Missouri,St. Louis,Men's Apparel,38,88,3344,1505,0.5,Online,1672
Foot Locker,1185732,18-02-2021,Midwest,Missouri,St. Louis,Women's Apparel,28,120,3360,2117,0.6,Online,2016
Foot Locker,1185732,17-03-2021,Midwest,Missouri,St. Louis,Men's Street Footwear,34,186,6324,3225,0.5,Online,3162
Foot Locker,1185732,17-03-2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,34,87,2958,1331,0.5,Online,1479
Foot Locker,1185732,17-03-2021,Midwest,Missouri,St. Louis,Women's Street Footwear,23,95,2185,1005,0.5,Online,1092.5
Foot Locker,1185732,17-03-2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,28,54,1512,771,0.5,Online,756
Foot Locker,1185732,17-03-2021,Midwest,Missouri,St. Louis,Men's Apparel,41,75,3075,1507,0.5,Online,1537.5
Foot Locker,1185732,17-03-2021,Midwest,Missouri,St. Louis,Women's Apparel,34,102,3468,2254,0.7,Online,2427.6
Foot Locker,1185732,18-04-2021,Midwest,Missouri,St. Louis,Men's Street Footwear,33,144,4752,2471,0.5,Online,2376
Foot Locker,1185732,18-04-2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,27,72,1944,953,0.5,Online,972
Foot Locker,1185732,18-04-2021,Midwest,Missouri,St. Louis,Women's Street Footwear,18,83,1494,732,0.5,Online,747
Foot Locker,1185732,18-04-2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,23,52,1196,622,0.5,Online,598
Foot Locker,1185732,18-04-2021,Midwest,Missouri,St. Louis,Men's Apparel,36,65,2340,1053,0.5,Online,1170
Foot Locker,1185732,18-04-2021,Midwest,Missouri,St. Louis,Women's Apparel,28,105,2940,1793,0.6,Online,1764
Foot Locker,1185732,19-05-2021,Midwest,Missouri,St. Louis,Men's Street Footwear,39,180,7020,3580,0.5,Online,3510
Foot Locker,1185732,19-05-2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,34,88,2992,1406,0.5,Online,1496
Foot Locker,1185732,19-05-2021,Midwest,Missouri,St. Louis,Women's Street Footwear,29,87,2523,1161,0.5,Online,1261.5
Foot Locker,1185732,19-05-2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,29,65,1885,1037,0.6,Online,1131
Foot Locker,1185732,19-05-2021,Midwest,Missouri,St. Louis,Men's Apparel,44,70,3080,1478,0.5,Online,1540
Foot Locker,1185732,19-05-2021,Midwest,Missouri,St. Louis,Women's Apparel,45,105,4725,2835,0.6,Online,2835
Foot Locker,1185732,18-06-2021,Midwest,Missouri,St. Louis,Men's Street Footwear,32,168,5376,2903,0.5,Online,2688
Foot Locker,1185732,18-06-2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,27,91,2457,1130,0.5,Online,1228.5
